IsMonthToMonth,tenure,AvgChargePerMonth,OnlineSecurity_No,Contract_Two year,TechSupport_No,IsLongTerm,TenureGroup_0-1yr,TotalCharges,InternetService_Fiber optic,MonthlyCharges,TenureGroup_4-6yr,OnlineBackup_No,PaymentMethod_Electronic check,DeviceProtection_No,InternetService_No,Contract_One year,HighMonthlyCharges,PaperlessBilling_No,PartnerAndDependents,HasTechSupport,InternetService_DSL,HasOnlineSecurity,Dependents_No,Partner_No,TotalServices,SeniorCitizen,StreamingTV_Yes,HasStreaming,StreamingTV_No
1.0,1.0,-0.4985773538259751,0.0,0.0,0.0,0.0,1.0,-0.9971547076519502,0.0,-1.502653098069141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4985883833989405,0.0,0.0,0.0,0.0,1.0,-0.997176766797881,0.0,-1.504314895069307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,56.0,0.020807314139714803,1.0,0.0,1.0,1.0,0.0,1.1860169059637438,1.0,0.8022593411612722,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
0.0,43.0,0.022602259113486015,1.0,0.0,0.0,1.0,0.0,0.9944994009933846,1.0,1.422109622223236,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0
1.0,1.0,-0.497286893789029,0.0,0.0,0.0,0.0,1.0,-0.994573787578058,0.0,-1.3082228490497043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,29.0,-0.0046343957267231,1.0,0.0,1.0,1.0,0.0,-0.139031871801693,0.0,0.2040124211014678,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0
1.0,2.0,-0.30810513592959027,1.0,0.0,1.0,0.0,1.0,-0.9243154077887707,1.0,0.572931355138347,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
0.0,68.0,0.020343748074693427,1.0,0.0,1.0,1.0,0.0,1.4037186171538465,1.0,0.4931650991303729,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
1.0,67.0,0.026557691542769782,1.0,0.0,1.0,1.0,0.0,1.805923024908345,1.0,0.8238627021634315,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
0.0,19.0,-0.0399719291337532,0.0,1.0,0.0,0.0,0.0,-0.799438582675064,0.0,-1.3248408190513656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,66.0,0.00940750599518637,1.0,1.0,1.0,1.0,0.0,0.6303029016774868,0.0,-0.2662761299455452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0
1.0,4.0,-0.18972050549169484,0.0,0.0,1.0,0.0,1.0,-0.9486025274584742,0.0,-1.1869116680375775,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,9.0,-0.09128446519048056,0.0,1.0,0.0,0.0,1.0,-0.9128446519048056,0.0,-1.4960059100684764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,53.0,0.026191279006416934,1.0,0.0,1.0,1.0,0.0,1.4143290663465145,1.0,1.2991366442109429,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0
1.0,23.0,-0.033263984390772036,0.0,0.0,0.0,0.0,0.0,-0.7983356253785289,0.0,-1.504314895069307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,50.0,0.02881500328935281,0.0,0.0,0.0,1.0,0.0,1.4695651677569934,1.0,1.4553455622265583,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0
1.0,2.0,-0.31294344193705764,1.0,0.0,1.0,0.0,1.0,-0.938830325811173,1.0,0.3386179781149237,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
0.0,59.0,-0.007446684597114234,0.0,0.0,0.0,1.0,0.0,-0.4468010758268541,0.0,-1.4760643460664828,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,63.0,0.02175077076494539,0.0,1.0,1.0,1.0,0.0,1.392049328956505,0.0,0.6227852651433307,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0
1.0,25.0,-0.007500691698992919,0.0,0.0,0.0,1.0,0.0,-0.1950179841738159,0.0,0.2089978121019659,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0
1.0,14.0,-0.035522116330439585,1.0,0.0,1.0,0.0,0.0,-0.5328317449565938,1.0,0.5214156481331973,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
0.0,65.0,0.013568485048520042,0.0,0.0,1.0,1.0,0.0,0.8955200132023228,0.0,0.076054052088676,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0
0.0,69.0,0.010543740422128122,0.0,1.0,1.0,1.0,0.0,0.7380618295489685,0.0,-0.2729233179462098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0
1.0,21.0,-0.014319079001674428,1.0,0.0,1.0,0.0,0.0,-0.3150197380368374,1.0,0.3087056321119333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
0.0,43.0,0.01738727647777767,0.0,0.0,0.0,1.0,0.0,0.7650401650222176,1.0,0.8803638001690798,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
0.0,71.0,0.026381915582588678,0.0,0.0,0.0,1.0,0.0,1.8994979219463848,1.0,0.9052907551715716,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0
1.0,19.0,-0.03780130917417208,1.0,0.0,1.0,0.0,0.0,-0.7560261834834415,0.0,-1.3098846460498703,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,40.0,-0.015597261354427811,0.0,1.0,0.0,1.0,0.0,-0.6394877155315403,0.0,-1.4993295040688086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,-0.0651377595188189,1.0,0.0,1.0,0.0,1.0,-0.6513775951881889,1.0,0.6161380771426661,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
0.0,58.0,0.027950924686220013,1.0,0.0,1.0,1.0,0.0,1.6491045564869808,1.0,1.2791950802089491,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.4985001468152177,0.0,0.0,0.0,0.0,1.0,-0.9970002936304354,0.0,-1.491020519067978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,47.0,0.027923806060311213,0.0,0.0,0.0,1.0,0.0,1.3403426908949383,1.0,1.6182016682428386,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0
0.0,58.0,0.019716133345139976,0.0,1.0,0.0,1.0,0.0,1.1632518673632586,0.0,0.6493740171459885,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0
1.0,40.0,0.019674774960815926,1.0,0.0,1.0,1.0,0.0,0.8066657733934529,1.0,1.259253516206956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0
0.0,41.0,0.006274416244945159,1.0,0.0,0.0,1.0,0.0,0.2635254822876967,0.0,0.1275697590938257,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0
0.0,67.0,0.028893690216990196,0.0,0.0,1.0,1.0,0.0,1.9647709347553333,1.0,1.2010906212011416,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0
0.0,34.0,0.013404595447248717,1.0,0.0,1.0,1.0,0.0,0.4691608406537051,1.0,1.1661928841976528,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0
1.0,3.0,-0.2455937699695949,0.0,0.0,0.0,0.0,1.0,-0.9823750798783796,0.0,-1.517609271070636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,60.0,0.03360342528390479,0.0,1.0,0.0,1.0,0.0,2.049808942318192,1.0,1.7046151122514768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0
1.0,8.0,-0.07597092914094772,1.0,0.0,1.0,0.0,1.0,-0.6837383622685295,1.0,0.9086143491719036,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0
1.0,15.0,-0.03233000294221553,1.0,0.0,1.0,0.0,0.0,-0.5172800470754485,1.0,0.3369561811147576,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
0.0,68.0,0.031136105296847842,0.0,1.0,1.0,1.0,0.0,2.148391265482501,1.0,1.2409737492051285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0
0.0,71.0,-0.003003011436294736,0.0,1.0,0.0,1.0,0.0,-0.216216823413221,0.0,-1.3065610520495383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
1.0,58.0,0.016803204430799253,0.0,0.0,1.0,1.0,0.0,0.991389061417156,1.0,0.4998122871310375,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
1.0,2.0,-0.3297892763794708,0.0,0.0,0.0,0.0,1.0,-0.9893678291384124,0.0,-1.5142856770703037,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,14.0,-0.03151176360023787,1.0,0.0,0.0,0.0,0.0,-0.4726764540035681,1.0,0.827186296163764,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
0.0,71.0,-0.004819520828282723,0.0,1.0,0.0,1.0,0.0,-0.347005499636356,0.0,-1.4577845790646555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,14.0,-0.025417556884449133,1.0,0.0,1.0,0.0,0.0,-0.381263353266737,1.0,1.1894580421999783,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
1.0,6.0,-0.12429599542073906,0.0,0.0,0.0,0.0,1.0,-0.8700719679451734,0.0,-0.4590445819648154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0
1.0,15.0,-0.03331852841923513,1.0,0.0,0.0,0.0,0.0,-0.5330964547077621,0.0,0.1574821050968162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
0.0,57.0,0.025240726632596466,1.0,0.0,1.0,1.0,0.0,1.463962144690595,1.0,1.0897502221900113,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0
0.0,66.0,0.011442544517539684,0.0,1.0,1.0,1.0,0.0,0.7666504826751588,0.0,-0.1200379939309264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
1.0,69.0,0.024349614468186342,1.0,0.0,1.0,1.0,0.0,1.704473012773044,1.0,0.8371570781647607,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0
0.0,68.0,0.010032535992042022,0.0,0.0,0.0,1.0,0.0,0.6922449834508995,0.0,-0.2945266789483693,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0
0.0,56.0,0.02310069131138749,0.0,0.0,1.0,1.0,0.0,1.3167394047490868,1.0,0.9983513871808744,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0
1.0,35.0,0.01367747559218708,1.0,0.0,1.0,1.0,0.0,0.4923891213187349,1.0,1.1396041321949948,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0
1.0,43.0,0.0022015598813918025,1.0,0.0,1.0,1.0,0.0,0.0968686347812393,0.0,-0.2862176939475387,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
1.0,31.0,-0.0035837054591936718,1.0,0.0,0.0,1.0,0.0,-0.1146785746941975,0.0,0.0544506910865167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0
0.0,33.0,-0.004208551607439476,0.0,0.0,1.0,1.0,0.0,-0.1430907546529422,0.0,-0.2097750319398969,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.4875918991524854,1.0,0.0,1.0,0.0,1.0,-0.9751837983049708,1.0,0.1524967140963176,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,44.0,0.020574964400065992,1.0,1.0,0.0,1.0,0.0,0.9258733980029696,1.0,1.1745018691984834,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
0.0,57.0,0.005881924427893769,0.0,0.0,1.0,1.0,0.0,0.3411516168178386,0.0,-0.3759547319565092,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
0.0,70.0,0.014116397469873126,0.0,0.0,0.0,1.0,0.0,1.002264220360992,0.0,0.006258578081699,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.4983567623666681,0.0,0.0,0.0,0.0,1.0,-0.9967135247333362,0.0,-1.4694171580658184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,55.0,0.006619049179877116,1.0,1.0,0.0,1.0,0.0,0.3706667540731185,0.0,-0.3161300399505289,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
1.0,29.0,0.005498840608977263,1.0,0.0,1.0,1.0,0.0,0.1649652182693179,1.0,0.9867188081797118,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0
1.0,33.0,-0.0031905869025785323,0.0,0.0,1.0,1.0,0.0,-0.1084799546876701,0.0,-0.128346978931757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
1.0,4.0,-0.17391733334693957,1.0,0.0,1.0,0.0,1.0,-0.8695866667346979,1.0,0.3386179781149237,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
0.0,70.0,0.003231296375758176,1.0,1.0,0.0,1.0,0.0,0.2294220426788305,0.0,-0.8213163280010305,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
1.0,35.0,-0.01689343689749841,0.0,0.0,0.0,1.0,0.0,-0.6081637283099428,0.0,-1.30157566104904,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.3197303058350705,1.0,0.0,1.0,0.0,1.0,-0.9591909175052116,0.0,-0.62854787598176,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,10.0,-0.05476420829291176,1.0,0.0,1.0,0.0,1.0,-0.6024062912220294,1.0,0.8321716871642622,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0
1.0,1.0,-0.4864337939911234,1.0,0.0,1.0,0.0,1.0,-0.9728675879822468,1.0,0.3269853991137605,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
0.0,31.0,-0.023032978686969918,0.0,1.0,0.0,1.0,0.0,-0.7370553179830374,0.0,-1.4744025490663168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,30.0,0.004498865986239538,0.0,0.0,1.0,1.0,0.0,0.1394648455734257,1.0,0.8554368451665879,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0
1.0,60.0,0.025276278507736158,0.0,0.0,1.0,1.0,0.0,1.5418529889719057,1.0,0.9468356801757248,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0
0.0,72.0,0.014982485471091569,0.0,1.0,0.0,1.0,0.0,1.0937214393896846,0.0,0.0694068640880114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
1.0,4.0,-0.19376615285538568,0.0,0.0,0.0,0.0,1.0,-0.9688307642769284,0.0,-1.46443176706532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,4.0,-0.17601736403954243,1.0,0.0,1.0,0.0,1.0,-0.8800868201977122,1.0,0.1591439020969822,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,25.0,0.0015155599858369,1.0,0.0,1.0,1.0,0.0,0.0394045596317594,1.0,1.15456030519649,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
0.0,70.0,0.01870407843906683,0.0,1.0,0.0,1.0,0.0,1.3279895691737449,0.0,0.4050898581215686,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.4983788215125989,0.0,0.0,0.0,0.0,1.0,-0.9967576430251978,0.0,-1.4727407520661506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,19.0,-0.04218115259871306,0.0,0.0,0.0,0.0,0.0,-0.8436230519742611,0.0,-1.491020519067978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4985883833989405,0.0,0.0,0.0,0.0,1.0,-0.997176766797881,0.0,-1.504314895069307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,12.0,-0.06974878988323083,0.0,1.0,0.0,0.0,1.0,-0.9067342684820008,0.0,-1.477726143066649,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,72.0,-0.005227318362406815,0.0,1.0,0.0,1.0,0.0,-0.3815942404556975,0.0,-1.5109620830699717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.32920103248798543,0.0,0.0,0.0,0.0,1.0,-0.9876030974639562,0.0,-1.477726143066649,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,34.0,0.010235641568975228,1.0,0.0,1.0,1.0,0.0,0.358247454914133,1.0,0.8338334841644282,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0
0.0,37.0,-0.010320015035697475,0.0,1.0,0.0,1.0,0.0,-0.392160571356504,0.0,-0.8046983579993692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
0.0,58.0,0.021281584938561186,0.0,0.0,0.0,1.0,0.0,1.25561351137511,1.0,0.8338334841644282,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0
1.0,1.0,-0.4928419758839925,1.0,0.0,1.0,0.0,1.0,-0.985683951767985,0.0,-0.6385186579827569,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.487172775379802,1.0,0.0,1.0,0.0,1.0,-0.974345550759604,1.0,0.2156450001026305,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,-0.4917610777333882,1.0,0.0,1.0,0.0,1.0,-0.9835221554667763,0.0,-0.4756625519664766,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
0.0,72.0,0.015284061192171584,0.0,1.0,0.0,1.0,0.0,1.1157364670285257,0.0,0.112613586092331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0
1.0,12.0,-0.06528944869047036,1.0,0.0,0.0,0.0,1.0,-0.8487628329761147,0.0,-1.1786026830367469,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,2.0,-0.33062017087619383,0.0,0.0,0.0,0.0,1.0,-0.9918605126285815,0.0,-1.504314895069307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,47.0,-0.012483494063793283,0.0,1.0,0.0,1.0,0.0,-0.5992077150620776,0.0,-1.4993295040688086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,-0.12724561836233012,1.0,0.0,1.0,0.0,1.0,-0.8907193285363109,0.0,-0.6700928009859131,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,60.0,0.006923792344077942,0.0,1.0,1.0,1.0,0.0,0.4223513329887545,0.0,-0.3709693409560109,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0
1.0,2.0,-0.31118606331124504,1.0,0.0,1.0,0.0,1.0,-0.9335581899337352,1.0,0.6327560471443273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0
